Gene Symbol,GSM155936,GSM155943,GSM155944,GSM155949,GSM155950,GSM155953,GSM155954,GSM155956,GSM155957,GSM155962
PRR22,4.09188597632672,3.92040764403159,4.08701298972768,4.08014597862949,3.72074907046319,4.11139861853114,4.102641336213121,4.2313325591902995,4.24341774501082,4.08046153898694
PXK,5.1897850324470305,5.79790530450827,5.3929905234199,5.8662007952831505,6.0818956158348705,5.7073618932170795,5.906469748178361,6.17236749928483,5.851486709377719,5.82533280655427
VPS18,2.6283116722414,2.51494534014279,2.5328131511130296,2.78253227911036,2.50695477897838,2.7758575505012,2.50902690462462,3.1682665522703397,2.49719591013466,2.6007264711957903
MSANTD3,7.84398384404833,7.25636911012763,5.947871840713249,6.74232964883264,6.81599803152367,7.593645089466599,6.22151752223732,7.37419616435054,7.68822932432542,6.592084729061299
SLC46A1,4.751474433147179,4.81801713110968,5.35547443607188,4.32266368179949,4.7102664410490505,4.79135045928286,4.75506382078255,6.38233005426577,4.045722535734599,5.17343929060704
TIMD4,3.13600759177248,2.37050189306475,2.45833212846533,2.3611563472927903,2.7616086731680296,2.38256765770342,2.36278686810061,7.08772801817249,2.7361155964382102,3.0729787013662007
SLC39A5,9.177721002345,9.474492828376759,8.72925025132183,6.33023748659251,6.4110584065157905,7.130683811851551,10.024267035647698,7.03042436789951,9.37994147144337,9.663460260915212
ZDHHC11,7.24837354098184,5.646839481866209,5.1652487094026105,6.755581965936769,6.48326115995213,5.56454279470071,4.78031009904338,5.67762944836254,6.65969626580899,5.4516957759470595
ATP6V1E2,3.6866685983684904,3.27891550585594,2.4976609016868596,3.5456101212371895,2.7400381458159195,3.9596588890926006,2.5888693141764905,2.4890881684215898,4.010511322133509,3.0571001703701204
AFG3L1P,7.745291122888349,6.55175132076347,6.930749162883611,6.6316179836234905,6.544057200350539,5.78451968707168,7.23580363397575,6.18511131083977,5.89948260564466,7.112303962668941
