Gene Symbol,GSM155932,GSM155933,GSM155934,GSM155935,GSM155983,GSM155987,GSM155991,GSM155993
ALKBH7,3.49383944144005,3.41823043460987,3.3371259042564905,3.4085760076425498,3.21712367358536,3.36283454923321,3.2818050575003,3.35863537840811
ABCB10,7.97867042340601,8.77424677126073,8.417396855028171,8.986516175334051,7.0099293646194,8.61856536905341,7.914594419881799,7.858148885212191
FGFRL1,6.471821508443379,6.24988521257241,6.7539654857674005,6.084045125134151,6.30528474966159,5.95317209882043,6.63798547664606,5.991369915769219
TRPM7,6.186841224179619,6.148722645563001,6.4789750397715595,6.814640140512981,7.05782930892248,6.31355786978863,6.30646093934696,7.35409066573923
TXNDC11,7.88508012250636,8.12632245649881,7.18346666436355,8.19391462619866,8.73342891408798,7.733232302977131,8.19009133398105,8.35086406223796
GOLGA2P10,6.1477340705167105,5.64351855963089,5.71963797664782,5.31599002132242,5.59431564537673,5.8317151315178295,5.5265978280798205,5.38363517967896
SUGT1,9.895501063088929,9.65334131807835,8.93653488567627,9.27746176852582,9.32337907686932,10.0635568697911,9.708288991000721,10.098453246309301
DDX20,6.5861191985465,6.25215070056983,6.77284898972867,6.5095707564975,6.97368014855916,6.726722248035059,6.8962597374818495,6.9950095724344
TMEM126A,9.59613570066638,9.1301869943162,9.63042913467894,9.108365019712199,7.468534444395809,9.15866522396253,8.71423177764792,8.2935590125858
TMEM69,7.76732374542585,8.053703284880019,7.975051185515571,7.79744105223786,8.33986781382457,7.898438139756,8.1538762533338,8.50610125450905
RAB18,9.963377305253731,9.44950772648896,9.786076819731429,9.2965514731606,8.44384697013176,9.53605873008447,9.02507864104811,8.88186341663398
ATL1,2.9034644579639797,2.8780778959328597,2.83134626413693,2.7525024132389597,3.33075915873154,3.0318997689663396,3.98797566083537,3.06744081455028
SCOC,8.902203247159699,8.36996805927595,8.684664475365171,8.36507571200702,5.106524206343769,6.263817531569611,6.353095646417611,5.8867184031612405
RRM2B,7.93448111785326,8.72610573715666,8.83964157016325,7.7683828471322505,8.41003152022786,10.3108399598414,9.29206390349127,8.57680176147271
MS4A7,10.3904484378538,9.42133271768675,9.8466719493639,9.70597962904624,8.08268662457477,9.81907257848336,9.57521777175806,10.2001507103039
HDAC8,6.452814497400549,6.50581155391959,7.15699316641264,7.506922418047321,6.62840325205696,6.79635115836877,6.6504773698971,6.49059580094808
MOB2,5.53145632274905,5.5550400070240595,6.032823773214071,5.9457223988702905,6.73848413291586,6.138005510674911,6.66439750493237,6.339819723782071
ALG1,5.2600482449554,5.857577979192341,5.101036497720821,5.6250161831931695,5.01023380244647,5.5257682188879,5.208513358093651,4.913258044357731
MTIF3,8.436295119839361,8.33404529689219,8.1041059779218,8.96422244351933,9.0446564037044,8.58443642224861,8.70853213908981,8.71436917194166
SPATC1L,2.91315175116204,3.56956400260153,4.53936977044209,3.26898375874647,3.3771376344817297,3.53980400137409,4.12889549823629,5.19911086037489
ABRACL,8.77107013563519,8.4401673697155,7.31207518290785,8.43477832682671,7.22396307314549,8.29064096143999,8.51629886594323,8.40982367974167
SEPTIN3,2.79362749758617,3.5862603423167996,2.61460149070453,2.61174839857165,3.4092144073566,2.66328996216502,2.6643599557430098,2.6603490865644397
PSMG3,6.721769100038429,6.541234487804201,6.91190725105641,7.19181923684036,7.271864498813981,6.84575347555294,7.49335111817325,7.053491514724651
DHX37,4.82202137100207,4.59239125485458,5.02305126661161,5.020928839657111,5.461646421900199,5.021919398119981,5.4885407160531,5.0186297235675195
DNAJC30,7.27848662862836,7.684909884729941,7.767529007117621,8.74264627826178,6.91382289480533,8.30746495642521,7.82607174717283,7.82590644048519
NTMT1,7.3777831558159805,6.95979333457283,7.44165776372012,6.78630883966482,6.4789653355339505,6.975332115897911,7.195081793501131,6.76504404052579
PLEKHA3,7.88476274216923,7.480038875254039,7.8838590465585,7.81984059159951,7.21805460107754,8.143311779045089,8.35983300145808,7.81383889786455
NUDT22,2.78427154163729,2.5966704252933703,2.97184148856719,2.5321573437918703,2.4945538567144703,2.7397876291846903,2.5112782650830296,2.5305577194677498
GLIS2,4.41275443221946,4.49876784700523,4.41391897713882,4.14969835152412,6.371753996570081,3.98936611402606,5.17605942484334,4.531649698872259
LATS2,2.50416272491525,2.6177357393838703,2.54397340326243,3.0145856058551495,2.33083945439023,2.5889364563113397,2.50130920121061,2.5101644200570603
NUF2,3.3387952032266597,3.30957785051762,4.58392819860598,3.28507073084457,4.49518987508749,4.01405172371811,3.27979813082313,3.4599561396541203
ZNRF1,5.56125280828592,6.49060382288625,6.06133986754206,6.688627983486849,7.03409463447088,7.13492937881726,7.53583523586239,7.37448310432147
CYP2S1,2.97236180701735,3.5166707684832,2.9115362800940696,2.73438446921232,3.58840882676986,3.01405350960641,3.18234429275627,3.7349913585062904
FAM118B,5.7888214136054,5.425083274182691,6.73210635791418,6.38522566287542,5.7105777880145006,5.89944151826724,5.97698906518195,5.426627060517731
ZFYVE1,6.57469039750974,7.12977757046894,7.77630800442393,7.48244496891726,7.62996125946149,7.56674667002594,7.47424133442669,7.950112595705741
ZNF581,6.0224610303118,5.3621963328868,6.361396410517219,5.59876417825447,5.733682435070571,4.66991683334878,5.85542665741399,6.30280522963959
ARRDC1-AS1,5.35321741435419,5.54922865644549,5.52381597347203,5.891173693926821,5.90673669992958,5.424901938697901,5.313024495778951,6.01381284123364
TSHZ3,3.3390518471047503,3.6061816192836296,3.8776951778545397,3.2978194319188194,3.9949326616347904,3.3570874524047,4.34194306331196,3.31272034803831
SERTAD1,6.343132404715449,6.473267395929639,6.480830583876769,6.31423428171825,6.952345215991911,6.586140220834269,8.66858719829358,7.221548455552941
TMEM60,7.27928556084654,7.9174675597532405,7.3158016851341,8.353283588270191,6.66939533154647,7.1689628840069295,7.25420663707879,7.688264298835441
SMIM4,2.45174654086203,2.44485255942229,2.3737873937226097,2.44830366803727,2.3213249222884103,2.3711908238931496,2.3370259704053904,2.32224833764081
DUSP23,8.73602302612673,9.085390130930259,9.22839543787047,8.63708490457307,8.888578881872519,10.6253344242506,10.6853883129546,9.461211347128062
ENKD1,5.466235562150401,4.95588002300654,4.762396656617179,5.990251488550809,5.56413424345824,5.4057643686248,6.08665428116848,5.526729269524879
MIF4GD,7.942942558651481,7.87544834266231,8.13047789788222,8.39629223475355,8.048568610772671,7.97636936433893,8.132463742131879,8.34903790212087
KBTBD7,7.000338092031599,7.075906947420171,6.643856189774719,7.16762888936638,6.84982416449157,7.71054472780858,7.11034236121762,7.37412659455006
LYAR,6.34463146195163,5.953563247235251,6.7925300327135805,6.4422982844994605,6.4679853282777,6.92648577157431,7.14595251912825,6.783967322017849
RAD18,4.44546186717836,4.29317181300817,4.68632683305281,4.31903258761336,4.21347171367529,4.94036410894303,4.953181413110469,4.0998253857139995
FBXW9,5.0603241331510995,4.92870667575409,4.10127187370181,4.3416300093299105,4.38041084587293,4.49611716593643,3.67747441548971,4.44461406458099
GPR160,4.132683765934201,3.1754415658922404,6.28236566666567,3.2697079424187403,4.44152995741132,3.0541521348304803,3.99614466085017,4.15275940837812
ZSCAN21,5.6320849583214905,6.23736294764338,7.14892393893922,7.310176499245241,6.073991564571591,5.9905986794492305,6.25903892481002,6.7251412719595995
RAVER1,4.28198008586669,4.90537496997281,4.08675829460646,4.4993165361094904,5.17599956636653,3.7416287749037402,4.64883929880032,5.13459060354059
ISY1,5.98531370579538,6.07980475463526,6.59834138255363,6.11031312570989,5.80496476769091,5.949957408049821,5.93416262519964,5.768589281407241
BLOC1S4,6.276232370669611,6.965980477846809,6.5407991377584604,6.1912941732727305,6.38985931330753,6.467729437219111,6.313829923434921,6.30616743760618
YAE1,6.6904031266902395,6.824895114206389,6.037724843353519,6.5704295349209705,6.661236540223429,5.96759056179342,6.57428471024771,7.2787746668227005
GBP3,9.06819248399141,10.466616924569,9.65243271552214,9.76801721395308,7.235238804143339,8.267236141812411,9.60344831507676,10.003855180826699
TRPT1,7.23684655186281,6.736997152775049,7.66324498229012,7.18304974924806,7.6412353191152595,6.19254729822674,7.23292931863466,6.88820746518712
NKAP,6.88172579064223,6.53330792622409,7.31445182672643,7.81118200016908,5.92665654934672,7.24232621061337,7.61296430527462,6.95987445940495
NICN1,6.078733640215519,5.98687507160689,5.959619480284291,6.17129491112704,6.2865244949176295,6.2441335564300795,6.11681386535705,6.34591082217834
AMZ2P1,5.382394041574349,5.5381190755912195,6.324807003877469,6.364605697938759,5.697392971624709,6.49674834198086,5.44061672578946,6.2907026974322
DTNBP1,6.53215952615466,6.08861653586671,6.13358201960526,5.42381008607258,5.9867408514396105,5.342632965189691,6.59558272728583,6.03303088761837
ATL3,6.453333197460389,5.936517807556889,8.20427768490503,6.3762278614923,6.231063699912269,7.25617093967596,7.15490922375636,5.5266353840004
CXCL16,9.56389599553618,8.026866439490242,7.79723351687536,6.2962352959997,6.82177398197057,5.88257702621367,8.30887140924831,7.1996821590549605
TCHP,5.552490814728269,5.723405656090351,6.03224633991425,5.856228798219041,6.56583323944893,6.651137819655171,6.477523531184761,6.94332359515088
COPG2,3.6830338974634396,3.3821000223935496,4.66694969561984,4.45491284838016,3.68255082528719,4.0741457453288294,4.59653566325125,3.5182077888357903
TMEM175,6.40315181118168,6.380073119533369,6.50135793156279,6.85824214903986,6.461053738286981,5.82565590116868,6.47626826368724,6.36974913205765
OSBPL5,2.33327201376921,2.3744441533944,2.3324387009097403,2.3060667946908597,2.35267661559685,2.33006211936915,2.31638617143163,2.40367674612153
RASD1,10.8243382641586,9.24395463686866,9.20442197654211,6.29747391057014,7.1450048558298,9.23643043190999,10.6545286278772,8.316317740108559
RGMA,2.68315070923703,2.66785353177037,2.64966373968319,2.8382196478873802,2.77103407383521,2.64067413742318,2.67669843703875,2.4498729894969102
PIGM,7.176462407272281,7.609023561572241,6.961831661372499,7.73182134090101,6.00100052266843,7.201339803681611,7.8575705148724495,7.272723084791501
MPV17L2,5.19418163129584,4.064098190052491,5.644089887442349,4.1466226405627395,4.88369900901981,4.43086731913387,5.54926870875692,4.660877289919401
IRF2BPL,8.80410842846663,9.20456136323272,8.984609286392761,9.79308791094311,9.391892280354261,9.391234995537118,10.2386793984928,9.419264989411689
CRISPLD1,2.8658535058911,2.81988068949392,2.81614296853194,3.15834187492455,2.9538407120464303,2.79756504037031,4.32919537037884,2.80613223529035
C12orf65,4.29238421725813,4.01516747303892,5.09958135817054,4.0593293171793805,4.45003009181847,4.547838460457,4.893677705126139,4.88412410785479
MRPL47,9.70690347222315,8.928764108435429,9.628988613048609,8.594462707835929,9.00159678805132,9.35466813256157,9.14543290988767,8.66247256154529
TMEM120A,6.43162295971329,7.123459278357441,7.4670919570507,8.39254926585201,7.94364593206478,8.6807673942495,8.28630824273074,8.287190606680442
C15orf48,6.631849307740019,3.4863282299117704,5.05040592090945,3.4210078047592996,5.32943937556972,4.40190347160796,5.2135144846767405,2.9481130144992296
HAGHL,5.533068037569111,5.48484383483372,5.06886424607821,5.562098910909881,5.43587191165177,5.25456381021341,5.51711503481668,5.360504746339691
GNB4,4.85477864047517,4.67099325163917,4.750874439656849,4.8459867543309505,4.7330560081639295,5.0012618062010405,5.054431753988419,4.757503353571289
EXOSC3,5.068167757178441,4.6617780977719905,5.38897474480597,4.10772971021114,3.4090650199765498,4.449528360619,4.08938797842568,4.28818873650802
COMMD2,7.03298241669943,6.04247799768741,7.3769848882563,5.78644999409976,6.465548447531639,6.8465559968691805,6.5506575278889905,6.11488337071858
CCDC8,6.21439489673205,6.436320108567069,6.207197879848219,6.284910138950419,6.6518983979650494,6.5394798913692,6.0424692424339606,6.2495723867112005
SPECC1,2.6603833172637597,2.62653025140157,2.57803780382591,2.5629823598938195,2.56099368557194,2.52691264162816,2.57678090493769,2.5766503180386002
C1QTNF5,5.132593292918759,5.85469886442389,5.974923888843629,4.9382528532651,6.19078471846491,5.7387597317490995,7.05305701709959,6.11931259669811
CPLX1,2.9803379417116296,3.268437387959,5.466809810695191,3.2311097936328,5.15339192040663,4.45824418554713,6.24086000758057,3.2075133916831704
TNFSF13B,6.35783171958745,6.2785145058058,5.62775273437702,6.60318419690844,6.53336711339346,5.39711840904258,6.96647661213641,6.8224497382669105
DNAJC27,5.523336125246001,4.60109625900882,5.18821100051304,5.038585430360481,6.0793567756305,5.71406963555001,5.67677797146824,5.81770511022717
ZC3H8,7.00455757085456,5.96313653083189,6.88025696257741,6.10368436388832,5.70198146797305,5.755389686358121,5.04054617734865,5.518758575753781
CLDN2,6.670401320969661,5.542595464726269,6.33020341896388,4.22050795884381,4.85284781910884,5.17859115840273,7.139489959814219,8.14443901809616
SPRTN,4.2412834337726,4.66061492365626,4.26172637065999,3.8687163932019297,4.256535174875149,4.8702118104675005,4.57957842762046,4.63522619625338
PRICKLE4,10.692563197603,10.2473223088311,11.280010951710901,10.2184300395638,8.88944920536496,10.402617732502401,10.087635211794,10.1019756709492
MIR600,4.61618123133188,4.1730234661229595,4.60259346556883,4.341836347995,4.29710335517794,4.22703249054155,4.15485050605067,3.80711788840116
TMEM108,2.23706193049814,2.23506835442402,2.25349013444359,2.17440002642414,2.16694034648427,2.18068574733088,2.1682954390700098,2.17819514557501
DLL4,5.693010162097889,5.565131027198079,5.83688100720562,5.850171832288869,5.3429777924504105,5.619330836855889,5.84799690655495,5.8496915784448005
SYT4,2.9809739853710697,3.02534955465698,2.80847772616168,2.97086837564334,2.8848713917597,3.37257605695741,2.94215789273779,2.90800008226548
RPS6KL1,3.8238919925975603,3.14710802957703,2.9722496694345497,2.9911980111452205,3.73297463406054,4.0894981508391,3.72461753244226,3.5364508301947097
PSD2,2.5988487225281496,2.5744527512746602,2.52362468056479,2.52611389518319,2.49063687280104,2.50394909705791,2.36051598333256,2.84660363253541
SERF1B,8.81053307667469,7.59265137687795,9.069731699821132,8.36587622139437,7.6273222980036905,8.51872789458481,8.95578937583608,7.63360557875109
NECTIN4,3.82341309982195,4.0383747218192205,3.7899065782625896,3.78623041456631,3.80196567720059,3.78777721573486,3.78199960357768,3.7830689500075496
PDZD4,3.7793437788144497,3.0795231840710096,3.0362465973364503,3.0603448872222296,3.5118981017161697,2.92591399329448,3.03581039240263,3.0003317817059703
TMEM79,3.8367825658244197,3.84572086368639,3.52633177898344,3.52740819294853,3.5140464930149196,3.49181462394895,2.99541215618296,3.52884632984021
SWT1,5.37221385078457,5.86564172716886,5.34970142374453,5.108097857787469,4.93481840747871,5.46204250005811,5.31656936312463,5.26013859739446
PKIB,4.89446856460339,6.66563437494045,5.535350037073769,5.04158906835425,6.556784987065459,6.9755270150403295,6.29197000494286,4.96167425693054
LRRC4,3.59176318080531,4.18216787472049,3.5634022205887996,3.56296282851529,3.4602707607525005,3.55587749283257,3.47396869791585,3.5549080510106097
TMEFF2,2.8370713081647096,2.72478776864143,2.69168825260015,2.6823463134502004,2.63767515792766,2.74201699330059,2.6909645676067204,2.6922151527597498
PARVG,5.73553842377084,5.70826450147487,5.3304544247230305,5.503437787668441,6.244478009270249,5.33496150234142,5.61106317027126,6.168062322145509
PLPP5,7.22993394348524,7.174236618608509,6.59764290278503,5.74465357343109,6.746648675305161,5.81688637401492,6.351372146017519,6.719525725007559
C1QTNF6,3.15285998011252,3.17044427819282,3.12821585241726,3.95402876187912,3.5413413686182498,3.10250360860246,3.12340795807661,3.1193345945588704
HHATL,2.2540437065259202,2.22124914788702,2.19720489589624,2.19381904409801,2.17283950551864,2.19784652425076,2.17572897506398,2.19421946123162
PPP2R2C,3.83725704192299,3.4807045858616696,3.5650853182413598,3.4466135504627298,3.43469494031579,3.44675910014254,3.42367228594813,3.6347094227907206
KIAA1549,2.93540317041981,2.95738904256185,2.93239382995763,2.83450897356133,2.93571620412823,2.8878176792905497,2.9251544352399903,2.92104780200474
MTRES1,8.64529816394863,8.18152499812611,7.97321519172198,7.9170139721506105,8.081957379097531,7.86042280319281,7.94697058769542,8.105971346914039
SPSB2,5.43354371400936,4.5919486406396794,5.646283644879559,4.57888438464214,4.36752483308791,5.48788182716874,4.92192184471321,4.855292093227179
TNFAIP8L2,5.2425415349611395,4.8481471794618,4.30819338795763,4.683511193632519,5.144727572093791,4.2859791814937696,4.79852753131033,5.46032646775522
THAP2,2.63891255816227,2.6261377162882997,2.59573517967975,2.60746998946169,2.5983842632564302,2.5751670856205298,3.23203596526273,3.2117536042833597
ZNF416,3.5274457277800697,2.90584185612396,3.8769294369808702,2.87966852231545,2.9317152006279303,2.8950563338200097,3.68238227367599,3.1357334975300097
ZNF700,6.33774319922742,6.17883413057056,6.25376808140449,6.400986994151469,7.82293404802837,6.39654827095186,5.6233957557777305,6.56894566424
RNF135,6.37068915024428,5.88427554959077,5.7925300327135805,5.16964445012988,6.4472138482712396,4.65468757800051,6.008939497772219,6.58884653309935
AADAT,6.06719555008902,7.436261800862451,5.80829751832302,9.090194478883301,5.24205748648315,6.10155133281127,4.24515335483239,6.12191473215842
TMEM117,5.04196572597692,5.34612364306322,5.733942688344059,4.772281578803559,5.460139676966361,5.37036657852345,5.14068868900121,5.471798752565251
ITLN1,5.402507311688651,5.235822776875139,4.93357735911404,5.021777296990201,4.18119798497591,4.5853892348861,4.271694587553251,4.27956786829028
TRIM6,4.866497557575469,6.1627276666120006,5.07946344991616,4.60721193391522,9.30756058403493,4.211183561767831,6.27571108375171,6.17613723715044
IQCN,2.47425950836232,2.45121902602342,2.42234604325367,2.42161918641232,2.40537976475885,2.4213606601482405,2.4115021750462797,2.42338992262821
OLFM2,5.01304681101988,5.32567063673137,3.85962174923234,5.97434575181936,4.10873352786627,5.3762973300414405,4.68264071142861,3.944727285751
USP30,5.6210056694260295,6.7882028176094495,6.76993038467316,7.30617108395682,5.94526122001219,6.74554660160653,6.62474721293954,6.28203199697711
RNF112,3.4774441982209905,3.68928797681006,3.39798089240335,3.42247522391801,3.40234017221771,3.4315828471526597,3.41652901570103,3.40838579140641
SLC25A18,5.864780437357429,10.1343878136116,8.07439304254831,8.93649071771147,11.3985780396644,10.2270262311045,10.925591526673,9.52825092748783
ROPN1L,2.16911365813144,2.14746952198919,2.09675099085177,2.08831802103457,2.07567295766802,2.09420228268102,2.08496906798336,2.09194012227267
SEMA5B,6.75534161245903,6.75305625505638,5.86263735755879,5.836504874450211,5.823973490432089,5.86315793552002,6.195607449026049,5.9720952362012305
LNX1,7.0963567418883,7.651245473020261,6.60400013630201,7.36036427654347,7.3417011639273895,6.81599803152367,7.033918498703799,6.75293587274645
ABI3,6.388220540298049,6.22325842245364,6.088247623593809,5.46949855803827,6.072699653458019,4.91198392566407,6.22283739836395,5.97495370708946
ZNF649,4.008522744346569,4.00091942505296,4.64953498777306,3.9197119122914796,3.2466984213104904,3.29421342869511,3.91476541531452,3.93312880908928
GPR34,6.83318105485847,6.550163433945331,6.29452150276184,4.50978450352227,3.21270939953155,4.20808800822477,2.6059730983049,4.4284707262305405
ECRG4,2.03143754482348,2.03347586267738,1.9828275126488502,2.0300146588511203,2.0182709623454897,1.9995202241317498,2.02589698599576,2.3225771616267004
ZFAND4,3.06246541654846,4.35955630968791,4.70714927026643,4.98381447977861,4.239191796593681,4.29817440376227,3.93658140780362,5.04294195010357
FAM126A,4.55888597435784,3.8750919653968596,3.9176322483797206,3.64081756164977,3.5440278255416,3.4918402723167596,3.6071409013517703,3.6076853949822403
IFI27L2,6.823150660296401,6.837817126672549,6.205701383079389,6.55814209697971,6.5841116609248305,6.59137573213316,6.29133280630481,6.05332859344979
MEX3B,2.69876077627335,2.7137859804657696,2.57623429577961,2.66933750125801,2.6068141065063597,2.57204320070238,2.59769801902125,2.66931482208071
TMEM191A,3.2687038631237595,3.2621459732005094,3.35470603451325,3.2757237458087496,3.40985252470055,2.95238389206311,3.24753109750641,3.1982018132619796
PCDHB5,2.45710832146254,2.44970926803446,2.42291919425148,2.49949385843064,2.50548956084603,2.4857488213777796,2.47902614767916,2.34643217759245
LINC01006,4.4827192348067495,5.43388417222996,4.94124249643317,6.49850140232319,4.64550568956741,4.90351073322982,4.73813550603676,4.67994731628572
C19orf33,3.0227796991490297,3.0046559905226804,2.9664600001676,2.98134305454339,2.9296830755491095,3.33223531096021,2.9513938310471803,2.85946073959596
RASD2,2.21303615491729,2.19190370290812,2.16605017384322,2.1639656004409398,2.15293945926547,2.17183770838131,2.16127178611972,2.1651916172155703
ZMYND12,3.34969080980046,4.04428044799842,4.1315730226294605,5.9948602712542,3.1985664437362797,5.54228900855579,4.39626226099011,4.43546858203194
FAM160A2,7.13941833183015,7.1135650734787,6.809890290472,7.6798037898824205,7.878504654048309,7.15742778465834,7.114190009071799,7.4492146899886
POLR1H,7.51731506753692,6.469172916029691,7.767734239609621,6.828530037078379,6.31048918170332,6.67715584111959,7.24140166573762,6.995688019498769
HCST,6.16259273808864,6.256495547524151,6.40271194589707,6.517929167943421,6.3420391003486,6.060646219990731,6.47244877917796,7.89395067341725
ZIC2,3.74474236302594,2.99460325606339,4.76058290571625,2.76282927959377,6.44545359026458,5.31031830550204,6.9534631419648,2.90450336582005
CRYGS,3.11175081067998,3.2047870921983397,4.321495221440831,3.1748458078997897,5.426130544269809,4.18760149187937,4.28042930736104,4.86504778922595
HSCB,6.960140980310769,7.62164898034044,7.56438579056015,7.970013831361389,8.22480723544802,7.87716754739514,7.80729695546734,7.46561537806726
SLC25A39,7.648400727384419,7.08113720300092,7.97071563482023,7.66691278072759,7.204874322874041,7.481363530674829,7.99794156467303,7.481363530674829
AS3MT,10.3307488526035,8.53973267240677,10.1115139041591,8.25918773092288,8.34970142374453,8.52351099038633,8.60866511378937,7.57939891373209
CELF4,2.7041061592720497,2.6947398156416202,2.5443963587695397,2.6690108867032403,2.6753010748867796,2.66375448238335,2.657843477164,2.53635135799548
CD163L1,4.69992358490867,4.68630441938362,4.2913014916025904,4.86872133112275,4.03307935690886,5.04948701377433,4.626666912669299,5.753986872532611
TMEM234,5.13463577817406,5.18684518494531,4.72595378296079,4.30095834216315,4.2386951599542,4.619583212747259,4.8100111561397405,4.90688097760952
FAM167B,4.109327124601021,5.443387843815839,4.38103413302244,3.4541232391212704,3.68985823631925,3.81551394907077,4.93709481822377,4.00820897954357
KCNK6,3.83388184237522,3.1932055913195003,3.3070933146769903,3.30378659199328,3.41582625747291,3.00703040745118,3.7051153433965895,3.7699515360782896
TMPRSS13,2.7579470438032203,2.77089457354985,2.71978799691053,2.7256430106458303,2.65941541636631,2.7154145886465,2.7084256418215604,2.64281476524204
DDX59,7.48570857603177,7.42314953411165,7.41414399153752,7.40730175960363,8.40422193083879,7.4166286580256795,7.22303633790187,7.444840966834709
CCDC88B,3.24304903971995,3.2234426301330203,3.15627849070081,3.15283240468942,3.15202924205569,2.97596945300041,3.1650902931236296,3.1769705632322203
ACTRT3,3.6329196081178097,3.5926842625297897,3.5453259303486697,3.53941940344972,3.49468441051768,3.54151483946068,4.15154225912297,3.37513676652396
FKBP7,2.93249965979652,2.92620252053474,2.8610620852220396,2.8927387852253403,2.79531811338513,2.94148947592982,2.82070181269437,2.9046863982136397
HEMGN,3.19695634549991,3.16377082209431,3.0949319094539702,3.08738815863289,2.9386527713413195,3.0909973541152205,3.0812987186949803,3.03805684487544
SGIP1,3.1365556240832997,2.9057340525322504,2.8408076267596902,2.80092060212213,3.0911294126105497,2.84292856279266,2.94103116862287,3.0021876302795603
SFTPA2,2.66430988863692,2.56728258452051,2.5334861034069602,2.5263518126234703,2.5039745306045096,2.54916395420882,2.53244414032502,2.56265761637737
ZNF607,3.3547483424925,3.2673919708332795,3.20819104025257,3.13757401735352,3.83663110442824,3.64694601683011,3.1943124556072497,4.04204892777196
EIF1AD,5.01713800887206,5.32658768052195,5.08492741187753,4.90597178724745,5.1208205410584,5.97011049342052,5.63750012147848,5.05487017802135
ZMYND15,6.081365194835991,4.34799157219536,4.492667187797441,4.19677226475949,5.13050260911038,4.00161311291011,5.707781524482441,4.61525737546299
LY6K,3.3611086106623502,3.3664760935101,3.81150185701761,3.2758026949518197,3.26418059240038,3.2793108221839704,3.28300016762075,3.3828470597135003
IGF2BP1,2.90827876197096,2.52264586754611,2.47871041418134,2.4755466790272402,2.4404021155054703,2.46345244107365,2.4620313720738998,2.72181010491404
RGS22,2.7989028117222596,3.35007286260074,2.76409345322583,2.7463428670511902,2.6229233247908597,2.7637323737803503,2.75950953840958,2.76299294094946
RADIL,3.35124668805179,3.4278340898678703,4.10181813422741,3.1796097743687795,3.34977571916667,3.32660925100527,3.26747587179649,3.32478180682489
C9orf64,10.2157149935277,9.85607687410553,9.69160569770542,10.2002488169514,10.468186179112001,9.86346151927266,8.9692771458017,9.5378803738241
CNDP1,2.58554667392563,4.81449402703099,2.17443198666899,9.414416753288,4.3679441155509595,2.5574983182048703,5.84459153672633,3.12295924173879
MND1,4.07898548761891,3.5562086717395895,5.308109637045019,3.87436419082486,4.15933855101217,3.9022569202075696,4.8149246348330195,4.0602808945439905
LRMDA,6.890738509767691,6.921126849430371,7.51962839072347,7.826523065127879,8.05040918612337,7.152142847757901,7.11490835050441,7.67251727549096
DMRT2,2.42606343437139,2.47707629529588,2.36819842087185,2.36098785801673,2.33942817556059,2.36597522622314,2.3493058246505,2.36409332196927
GPBP1,9.6230657436043,8.85063692579578,9.2723825112816,9.481870051372882,9.27141400345354,9.42940883389106,9.296670767291431,9.61056165845531
C22orf23,2.51494534014279,2.48555820948611,2.62861263883799,2.98644188232163,2.63583331370692,2.4101538352033396,2.40148029179835,2.4049848434922203
SNORA3A,2.50078421042865,2.46193972658677,2.9886119821980093,2.4170531585392,2.86534082917026,2.7853287425579305,2.3799425108174503,2.56454645284592
C1QTNF4,2.64549416114948,2.60492292674775,2.58180435339757,2.57437766509059,2.55792467766588,2.57958084110039,2.5757431383674803,2.57848470581873
WNT10A,2.56188086549512,2.472758088991,2.46420297510039,2.4389102568108596,2.43183687453607,2.4454062454051,2.43945026973044,2.43571392654008
CCL26,2.81052742140495,2.7473422811574,2.73649014781614,2.69055789390969,2.8749995387097798,2.69930287055318,2.7056771706848504,2.73100723942379
ZNF256,2.95149454625829,3.00162932500085,4.09511425850546,3.0329947549060297,3.38927769313958,3.02567732976413,2.9320384872807996,3.0264495215244
ACRBP,4.30050448722248,4.25091610973785,4.26074832839645,4.2323537677390295,4.20201800598418,4.21733154622144,3.7103160406402003,4.2179673884783595
RTBDN,3.15095766253707,3.8091468725554196,3.12776202708528,3.0693704942259403,3.0108818619662703,3.0778445662143397,3.0803165603667098,3.10804598813296
SPINK7,2.18871740920268,2.17665787305463,2.14333137298197,2.13654578102755,2.11942258264788,2.13958409404237,2.13305053476105,2.1372018377913
LINC00852,2.18120434703293,2.15388638408562,2.10743345054104,2.09946690344827,2.08209623029575,2.2797535667493998,2.11939270050244,2.1024229814607502
KCNH3,4.6027478508732305,4.51549800453224,4.27119407327496,4.4174744961384,4.2273406138695595,4.40536614858359,4.4175352558319405,4.41892527856944
CECR2,2.88181338345897,2.8732836537559403,2.84491787755063,2.85163312152121,2.78194087140301,3.12053110479684,2.83881061587825,2.81297254244932
GPC6,6.720251099741599,7.46612949693051,7.07123709146914,7.895684332372491,7.850311876217611,8.55382893450609,8.401476878553341,7.49471960682509
SLC23A1,6.843167324923741,6.286112293955151,8.70456422492046,6.321933504983621,5.6516200441238995,7.52655401160346,6.28132176512687,5.69775992176321
MGARP,2.1072928314416997,2.1148434021615903,2.06372726739535,2.05485542135937,2.05050169744673,2.0645897312777097,2.05510539619489,2.05890869300397
ARL6,3.02045419669708,2.9831997570065294,3.65194717609746,3.07860300373777,2.86785496120959,2.91865909936913,2.7343064220635402,2.9167441392478697
CHST9,3.2363839338123306,5.69167373779609,2.8227342262286204,6.554005516617349,4.01572056472484,5.514775586777411,4.271911174228049,3.5321548496589203
